Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
50,2,264,2,9,2,2,1,1591,2,1,59,2,4,3,2,1,19331,19519,4,0,1,16,0,2,80,1,27,2,2,1,0,0,0,0
23,2,977,1,10,2,5,1,1592,3,1,45,3,0,6,2,1,2073,12826,2,0,0,16,0,3,80,1,4,2,2,2,2,2,2,0
36,1,1302,1,6,3,1,1,1594,0,1,80,3,1,2,0,1,5562,19711,3,0,1,13,0,3,80,1,9,3,2,3,2,0,2,0
42,2,1059,1,9,1,4,1,1595,3,1,93,1,4,3,3,2,19613,26362,8,0,0,22,1,3,80,0,24,2,2,1,0,0,1,0
35,2,750,1,28,2,1,1,1596,1,1,46,3,1,2,2,1,3407,25348,1,0,0,17,0,3,80,2,10,3,1,10,9,6,8,0
34,1,653,1,10,3,5,1,1597,3,1,92,1,1,0,2,1,5063,15332,1,0,0,14,0,1,80,1,8,3,1,8,2,7,7,0
40,2,118,2,14,1,1,1,1598,3,0,84,2,1,7,0,1,4639,11262,1,0,0,15,0,2,80,1,5,2,2,5,4,1,2,0
43,2,990,1,27,2,5,1,1599,3,1,87,3,0,2,1,0,4876,5855,5,0,0,12,0,2,80,1,8,0,2,6,4,0,2,0
35,2,1349,1,7,1,1,1,1601,2,1,63,1,0,2,3,1,2690,7713,1,0,0,18,0,3,80,1,1,5,1,1,0,0,1,0
46,2,563,2,1,3,1,1,1602,3,1,56,3,3,3,0,2,17567,3156,1,0,0,15,0,1,80,0,27,5,0,26,0,0,12,0
28,2,329,1,24,2,3,1,1604,2,1,51,2,0,2,1,1,2408,7324,1,0,1,17,0,2,80,3,1,3,2,1,1,0,0,1
22,0,457,1,26,1,4,1,1605,1,0,85,1,0,6,2,1,2814,10293,1,0,1,14,0,1,80,0,4,2,1,4,2,1,3,0
50,1,1234,1,20,4,3,1,1606,1,1,41,2,3,0,2,1,11245,20689,2,0,1,15,0,2,80,1,32,3,2,30,8,12,13,0
32,2,634,1,5,3,4,1,1607,1,0,35,3,0,6,3,1,3312,18783,3,0,0,17,0,3,80,2,6,3,2,3,2,0,2,0
44,2,1313,1,7,2,3,1,1608,1,0,31,2,4,5,3,0,19049,3549,0,0,1,14,0,3,80,1,23,4,1,22,7,1,10,0
30,2,241,1,7,2,3,1,1609,1,1,48,1,0,6,1,1,2141,5348,1,0,0,12,0,1,80,1,6,3,1,6,4,1,1,0
45,2,1015,1,5,4,3,1,1611,2,0,50,0,1,2,0,2,5769,23447,1,0,1,14,0,0,80,0,10,3,2,10,7,1,4,0
45,0,336,2,26,2,2,1,1612,0,1,52,1,1,7,0,1,4385,24162,1,0,0,15,0,0,80,1,10,2,2,10,7,4,5,0
31,1,715,2,2,3,4,1,1613,3,1,54,2,1,7,0,2,5332,21602,7,0,0,13,0,3,80,0,10,3,2,5,2,0,3,0
36,2,559,1,12,3,1,1,1614,2,0,76,2,1,4,2,1,4663,12421,9,0,1,12,0,1,80,2,7,2,2,3,2,1,1,0
34,1,426,1,10,3,1,1,1615,2,1,42,3,1,4,3,0,4724,17000,1,0,0,13,0,0,80,1,9,3,2,9,7,7,2,0
49,2,722,1,25,3,1,1,1617,2,0,84,2,0,2,0,1,3211,22102,1,0,0,14,0,3,80,1,10,3,1,9,6,1,4,0
39,2,1387,1,10,4,3,1,1618,1,1,76,2,1,4,0,1,5377,3835,2,0,0,13,0,3,80,3,10,3,2,7,7,7,7,0
27,2,1302,1,19,2,4,1,1619,3,1,67,1,0,2,0,0,4066,16290,1,0,0,11,0,0,80,2,7,3,2,7,7,0,7,0
35,2,819,1,18,4,1,1,1621,1,1,48,3,1,6,0,1,5208,26312,1,0,0,11,0,3,80,0,16,2,2,16,15,1,10,0
28,2,580,1,27,2,3,1,1622,1,0,39,0,1,4,0,0,4877,20460,0,0,0,21,1,1,80,1,6,5,1,5,3,0,0,0
21,2,546,1,5,0,3,1,1623,2,1,97,2,0,6,3,2,3117,26009,1,0,0,18,0,2,80,0,3,2,2,2,2,2,2,0
18,1,544,2,3,1,3,1,1624,1,0,70,2,0,8,3,2,1569,18420,1,0,1,12,0,2,80,0,0,2,3,0,0,0,0,1
47,2,1176,0,26,3,1,1,1625,3,0,98,2,4,3,2,1,19658,5220,3,0,0,11,0,2,80,1,27,2,2,5,2,1,0,0
39,2,170,1,3,1,3,1,1627,2,1,76,1,1,2,2,0,3069,10302,0,0,0,15,0,3,80,1,11,3,2,10,8,0,7,0
40,2,884,1,15,2,1,1,1628,0,0,80,1,2,4,2,1,10435,25800,1,0,0,13,0,3,80,2,18,2,2,18,15,14,12,0
35,0,208,1,8,3,1,1,1630,2,0,52,2,1,0,2,1,4148,12250,1,0,0,12,0,3,80,1,15,5,2,14,11,2,9,0
37,2,671,1,19,2,1,1,1631,2,1,85,2,1,4,2,1,5768,26493,3,0,0,17,0,0,80,3,9,2,1,4,3,0,2,0
39,1,711,1,4,2,3,1,1633,0,0,81,2,1,4,2,2,5042,3140,0,0,0,13,0,3,80,0,10,2,0,9,2,3,8,0
45,2,1329,1,2,1,4,1,1635,3,0,59,1,1,4,3,0,5770,5388,1,0,0,19,0,0,80,2,10,3,2,10,7,3,9,0
38,2,397,1,2,1,3,1,1638,3,0,54,1,2,4,2,1,7756,14199,3,0,1,19,0,3,80,1,10,6,3,5,4,0,2,0
35,2,737,2,10,2,3,1,1639,3,1,55,1,2,7,0,1,10306,21530,9,0,0,17,0,2,80,0,15,3,2,13,12,6,0,1
37,2,1470,1,10,2,3,1,1640,1,0,71,2,0,6,1,1,3936,9953,1,0,0,11,0,0,80,1,8,2,0,8,4,7,7,0
40,2,448,1,16,2,1,1,1641,2,0,84,2,2,4,3,2,7945,19948,6,0,1,15,0,3,80,0,18,2,1,4,2,3,3,0
44,1,602,0,1,4,0,1,1642,0,1,37,2,1,1,3,1,5743,10503,4,0,1,11,0,2,80,0,14,3,2,10,7,0,2,0
48,1,365,1,4,4,3,1,1644,2,1,89,1,3,3,3,1,15202,5602,2,0,0,25,1,1,80,1,23,3,2,2,2,2,2,0
35,2,763,2,15,1,3,1,1645,0,1,59,0,1,7,3,0,5440,22098,6,0,1,14,0,3,80,2,7,2,1,2,2,2,2,1
24,1,567,1,2,0,5,1,1646,0,0,32,2,0,6,3,2,3760,17218,1,0,1,13,0,2,80,0,6,2,2,6,3,1,3,0
27,2,486,1,8,2,3,1,1647,1,0,86,3,0,6,2,1,3517,22490,7,0,0,17,0,0,80,0,5,0,2,3,2,0,2,0
27,1,591,1,2,2,3,1,1648,3,1,87,2,0,6,3,2,2580,6297,2,0,0,13,0,2,80,0,6,0,1,4,2,1,2,0
40,2,1329,1,7,2,1,1,1649,0,1,73,2,0,2,0,2,2166,3339,3,0,1,14,0,1,80,0,10,3,0,4,2,0,3,1
29,2,469,2,10,2,3,1,1650,2,1,42,1,1,7,2,2,5869,23413,9,0,0,11,0,2,80,0,8,2,2,5,2,1,4,0
36,2,711,1,5,3,1,1,1651,1,0,42,2,2,0,0,1,8008,22792,4,0,0,12,0,2,80,2,9,6,2,3,2,0,2,0
25,1,772,1,2,0,1,1,1653,3,1,77,3,1,4,2,0,5206,4973,1,0,0,17,0,2,80,2,7,6,2,7,7,0,7,0
39,2,492,1,12,2,3,1,1654,3,1,66,2,1,4,1,1,5295,7693,4,0,0,21,1,2,80,0,7,3,2,5,4,1,0,0
49,2,301,1,22,3,4,1,1655,0,0,72,2,3,5,1,1,16413,3498,3,0,0,16,0,1,80,2,27,2,2,4,2,1,2,0
50,2,813,1,17,4,1,1,1656,3,0,50,1,2,5,0,0,13269,21981,5,0,0,15,0,2,80,3,19,3,2,14,11,1,11,0
20,2,1141,2,2,2,3,1,1657,2,0,31,2,0,8,2,2,2783,13251,1,0,0,19,0,0,80,0,2,3,2,2,2,2,2,0
34,2,1130,1,3,2,1,1,1658,3,0,66,2,1,6,1,0,5433,19332,1,0,0,12,0,2,80,1,11,2,2,11,8,7,9,0
36,2,311,1,7,2,1,1,1659,0,1,77,2,0,2,1,2,2013,10950,2,0,0,11,0,2,80,0,15,4,2,4,3,1,3,0
49,2,465,1,6,0,1,1,1661,2,0,41,1,3,0,2,1,13966,11652,2,0,1,19,0,1,80,1,30,3,2,15,11,2,12,0
36,0,894,1,1,3,3,1,1662,3,0,33,1,1,4,2,1,4374,15411,0,0,0,15,0,2,80,0,4,6,2,3,2,1,2,0
36,2,1040,1,3,1,1,1,1664,3,1,79,3,1,0,0,0,6842,26308,6,0,0,20,1,0,80,1,13,3,2,5,4,0,4,0
54,2,584,1,22,4,3,1,1665,1,0,91,2,3,3,2,1,17426,18685,3,0,0,25,1,2,80,1,36,6,2,10,8,4,7,0
43,2,1291,1,15,1,1,1,1666,2,1,65,1,3,5,2,1,17603,3525,1,0,0,24,1,0,80,1,14,3,2,14,10,6,11,0
35,1,880,2,12,3,4,1,1667,3,1,36,2,1,7,3,2,4581,10414,3,0,1,24,1,0,80,0,13,2,3,11,9,6,7,1
38,1,1189,1,1,2,1,1,1668,3,1,90,2,1,6,3,1,4735,9867,7,0,0,15,0,3,80,2,19,4,3,13,11,2,9,0
29,2,991,2,5,2,3,1,1669,0,1,43,1,1,7,1,0,4187,3356,1,0,1,13,0,1,80,1,10,3,1,10,0,0,9,0
33,2,392,2,2,3,3,1,1670,3,1,93,2,1,7,3,0,5505,3921,1,0,0,14,0,2,80,2,6,5,2,6,2,0,4,0
32,2,977,1,2,2,3,1,1671,3,1,45,2,1,6,1,0,5470,25518,0,0,0,13,0,2,80,2,10,4,1,9,5,1,6,0
31,2,1112,2,5,3,1,1,1673,0,0,67,2,1,7,3,1,5476,22589,1,0,0,11,0,0,80,2,10,2,2,10,0,0,2,0
49,2,464,1,16,2,3,1,1674,3,0,74,2,0,2,0,0,2587,24941,4,0,1,16,0,1,80,1,17,2,1,2,2,2,2,0
38,1,148,1,2,2,3,1,1675,3,0,42,1,0,2,1,2,2440,23826,1,0,0,22,1,1,80,0,4,3,2,4,3,3,3,0
47,2,1225,2,2,3,1,1,1676,1,0,47,3,3,3,1,0,15972,21086,6,0,0,14,0,2,80,3,29,2,2,3,2,1,2,0
49,2,809,1,1,2,1,1,1677,2,1,36,2,3,3,2,2,15379,22384,4,0,0,14,0,0,80,0,23,2,2,8,7,0,0,0
41,2,1206,2,23,1,1,1,1678,3,1,80,2,2,7,2,2,7082,11591,3,0,1,16,0,3,80,0,21,2,2,2,0,0,2,0
20,2,727,2,9,0,1,1,1680,3,1,54,2,0,8,0,2,2728,21082,1,0,0,11,0,0,80,0,2,3,2,2,2,0,2,0
33,0,530,2,16,2,1,1,1681,2,0,36,2,1,7,3,0,5368,16130,1,0,1,25,1,2,80,1,7,2,2,6,5,1,2,0
36,2,1351,1,26,3,1,1,1682,0,1,80,2,1,0,2,1,5347,7419,6,0,0,14,0,1,80,2,10,2,1,3,2,0,2,0
44,2,528,0,1,2,1,1,1683,2,0,44,2,0,1,3,0,3195,4167,4,0,1,18,0,0,80,3,8,2,2,2,2,2,2,0
23,2,1320,1,8,0,3,1,1684,3,1,93,1,0,2,2,2,3989,20586,1,0,1,11,0,0,80,0,5,2,2,5,4,1,2,1
38,2,1495,1,4,1,3,1,1687,3,0,87,2,0,2,2,1,3306,26176,7,0,0,19,0,3,80,1,7,5,1,0,0,0,0,0
53,2,1395,1,24,3,3,1,1689,1,1,48,3,2,0,3,1,7005,3458,3,0,0,15,0,2,80,0,11,2,2,4,3,1,2,0
48,1,708,2,7,1,3,1,1691,3,0,95,2,0,8,2,1,2655,11740,2,0,1,11,0,2,80,2,19,3,2,9,7,7,7,1
32,2,1259,1,2,3,1,1,1692,3,1,95,2,0,2,1,2,1393,24852,1,0,0,12,0,0,80,0,1,2,2,1,0,0,0,1
26,0,786,1,7,2,3,1,1693,3,1,76,2,0,2,3,2,2570,11925,1,0,0,20,1,2,80,0,7,5,2,7,7,5,7,0
55,2,1441,1,22,2,5,1,1694,0,1,94,1,0,6,1,0,3537,23737,5,0,0,12,0,3,80,1,8,1,2,4,2,1,2,0
34,2,1157,1,5,1,3,1,1696,1,1,57,1,1,2,3,1,3986,11912,1,0,0,14,0,2,80,1,15,3,3,15,10,4,13,0
60,2,370,1,1,3,3,1,1697,2,1,92,0,2,0,3,0,10883,20467,3,0,0,20,1,2,80,1,19,2,3,1,0,0,0,0
33,2,267,1,21,2,3,1,1698,1,1,79,3,0,2,1,1,2028,13637,1,0,0,18,0,3,80,3,14,6,2,14,11,2,13,0
37,1,1278,2,1,3,3,1,1700,2,1,31,0,1,7,3,0,9525,7677,1,0,0,14,0,2,80,2,6,2,1,6,3,1,3,0
34,2,678,1,19,2,1,1,1701,1,0,35,1,0,6,3,1,2929,20338,1,0,0,12,0,1,80,0,10,3,2,10,9,8,7,0
23,2,427,2,7,2,1,1,1702,2,1,99,2,0,8,3,0,2275,25103,1,0,1,21,1,1,80,1,3,2,2,3,2,0,2,1
44,2,921,1,2,2,1,1,1703,2,0,96,3,2,0,3,1,7879,14810,1,0,1,19,0,1,80,1,9,2,2,8,7,6,7,0
35,1,146,1,2,3,3,1,1704,0,1,79,1,0,6,3,2,4930,13970,0,0,1,14,0,2,80,0,6,2,3,5,4,1,4,0
43,2,1179,2,2,2,3,1,1706,3,1,73,2,1,7,3,1,7847,6069,1,0,1,17,0,0,80,1,10,3,2,10,9,8,8,0
24,2,581,1,9,2,3,1,1707,2,1,62,3,0,6,2,1,4401,17616,1,0,0,16,0,3,80,1,5,1,2,5,3,0,4,0
41,2,918,2,6,2,2,1,1708,3,1,35,2,2,7,2,2,9241,15869,1,0,0,12,0,1,80,0,10,3,2,10,8,8,7,0
29,2,1082,1,9,3,3,1,1709,3,0,43,2,0,2,2,1,2974,25412,9,0,0,17,0,2,80,1,9,2,2,5,3,1,2,0
36,2,530,2,2,3,1,1,1710,2,0,51,2,1,8,3,2,4502,7439,3,0,0,15,0,2,80,0,17,2,1,13,7,6,7,0
45,0,1238,1,1,0,1,1,1712,2,1,74,1,2,0,2,1,10748,3395,3,0,0,23,1,3,80,1,25,3,1,23,15,14,4,0
24,2,240,0,22,0,0,1,1714,3,1,58,0,0,1,2,1,1555,11585,1,0,0,11,0,2,80,1,1,2,2,1,0,0,0,1
47,1,1093,2,9,2,1,1,1716,2,1,82,0,3,7,2,1,12936,24164,7,0,0,11,0,2,80,0,25,3,0,23,5,14,10,1
26,2,390,1,17,3,3,1,1718,3,1,62,0,0,2,2,1,2305,6217,1,0,0,15,0,2,80,3,3,3,3,3,2,0,2,0
45,2,1005,1,28,1,5,1,1719,3,0,48,1,3,5,1,2,16704,17119,1,0,0,11,0,2,80,0,21,2,2,21,6,8,6,0
32,1,585,1,10,2,1,1,1720,0,1,56,2,0,6,2,1,3433,17360,6,0,0,13,0,0,80,1,10,3,1,5,2,1,3,0
31,2,741,1,2,3,1,1,1721,1,1,69,2,0,2,2,1,3477,18103,1,0,0,14,0,3,80,1,6,2,3,5,2,0,3,0
41,0,552,0,4,2,0,1,1722,2,1,60,0,1,1,1,1,6430,20794,6,0,0,19,0,1,80,1,10,4,2,3,2,1,2,0
40,2,369,1,8,1,1,1,1724,1,0,92,2,1,4,0,1,6516,5041,2,0,1,16,0,1,80,1,18,3,2,1,0,0,0,0
24,2,506,1,29,0,3,1,1725,1,1,91,2,0,2,0,0,3907,3622,1,0,0,13,0,1,80,3,6,2,3,6,2,1,2,0
46,2,717,1,13,3,1,1,1727,2,1,34,2,1,0,1,2,5562,9697,6,0,0,14,0,3,80,0,19,3,2,10,7,0,9,0
35,2,1370,1,27,3,1,1,1728,3,1,49,2,1,4,2,1,6883,5151,2,0,0,16,0,1,80,1,17,3,2,7,7,0,7,0
30,2,793,1,16,0,1,1,1729,1,1,33,2,0,6,3,1,2862,3811,1,0,0,12,0,1,80,1,10,2,1,10,0,0,8,0
47,0,543,2,2,3,2,1,1731,2,1,87,2,1,7,1,1,4978,3536,7,0,0,11,0,3,80,1,4,3,0,1,0,0,0,0
46,2,1277,2,2,2,1,1,1732,2,1,74,2,2,7,3,0,10368,5596,4,0,1,12,0,1,80,1,13,5,1,10,6,0,3,0
36,2,1456,2,13,4,2,1,1733,1,1,96,1,1,7,0,0,6134,8658,5,0,1,13,0,1,80,3,16,3,2,2,2,2,2,1
32,2,964,2,1,1,1,1,1734,0,1,34,0,1,7,1,2,6735,12147,6,0,0,15,0,1,80,0,10,2,2,0,0,0,0,1
23,2,160,1,4,0,3,1,1735,2,0,51,2,0,2,1,2,3295,12862,1,0,0,13,0,2,80,0,3,3,0,3,2,1,2,0
31,1,163,1,24,0,5,1,1736,3,0,30,2,1,4,3,2,5238,6670,2,0,0,20,1,3,80,0,9,3,1,5,4,1,4,0
39,0,792,1,1,2,1,1,1737,3,1,77,2,1,2,3,1,6472,8989,1,0,1,15,0,3,80,1,9,2,2,9,8,5,8,0
32,2,371,2,19,2,1,1,1739,3,1,80,0,2,7,2,1,9610,3840,3,0,0,13,0,2,80,1,10,2,0,4,3,0,2,0
40,2,611,2,7,3,3,1,1740,1,1,88,2,4,3,1,2,19833,4349,1,0,0,14,0,1,80,0,21,3,1,21,8,12,8,0
45,2,176,0,4,2,1,1,1744,2,0,56,0,2,1,2,1,9756,6595,4,0,0,21,1,2,80,2,9,2,3,5,0,0,3,0
30,1,1312,1,2,3,5,1,1745,3,0,78,1,0,6,0,2,4968,26427,0,0,0,16,0,3,80,0,10,2,2,9,7,0,7,0
24,1,897,0,10,2,3,1,1746,0,1,59,2,0,1,3,1,2145,2097,0,0,0,14,0,3,80,1,3,2,2,2,2,2,1,0
30,1,600,0,8,2,0,1,1747,2,0,66,1,0,1,3,0,2180,9732,6,0,0,11,0,2,80,1,6,0,1,4,2,1,2,1
31,2,1003,2,5,2,5,1,1749,0,1,51,2,1,7,2,1,8346,20943,1,0,0,19,0,2,80,1,6,3,2,5,2,0,2,0
27,2,1054,1,8,2,3,1,1751,2,0,67,2,0,6,3,2,3445,6152,1,0,0,11,0,2,80,0,6,5,1,6,2,1,4,0
29,2,428,2,9,2,2,1,1752,1,0,52,0,0,8,1,2,2760,14630,1,0,0,13,0,2,80,0,2,3,2,2,2,2,2,1
29,1,461,1,1,2,1,1,1753,3,1,70,3,1,0,2,2,6294,23060,8,0,1,12,0,3,80,0,10,5,3,3,2,0,2,0
30,2,979,2,15,1,2,1,1754,2,1,94,1,2,7,0,0,7140,3088,2,0,0,11,0,0,80,1,12,2,2,7,7,1,7,0
34,2,181,1,2,3,3,1,1755,3,1,97,3,0,6,3,1,2932,5586,0,0,1,14,0,0,80,3,6,3,2,5,0,1,2,0
33,0,1283,2,2,2,2,1,1756,3,0,62,2,1,7,1,2,5147,10697,8,0,0,15,0,3,80,0,13,2,1,11,7,1,7,0
49,2,1313,2,11,3,2,1,1757,3,0,80,2,1,7,3,2,4507,8191,3,0,0,12,0,2,80,0,8,1,3,5,1,0,4,0
33,2,211,2,16,2,1,1,1758,0,0,74,2,2,7,0,2,8564,10092,2,0,1,20,1,2,80,0,11,2,1,0,0,0,0,1
38,1,594,1,2,1,3,1,1760,2,0,75,1,0,2,1,1,2468,15963,4,0,0,14,0,1,80,1,9,4,1,6,1,0,5,0
31,2,1079,2,16,3,2,1,1761,0,1,70,2,2,7,2,1,8161,19002,2,0,0,13,0,0,80,3,10,2,2,1,0,0,0,1
29,2,590,1,4,2,5,1,1762,3,0,91,1,0,6,0,0,2109,10007,1,0,0,13,0,2,80,1,1,2,2,1,0,0,0,0
30,2,305,1,16,2,1,1,1763,2,1,58,3,1,0,2,1,5294,9128,3,0,0,16,0,2,80,1,10,3,2,7,0,1,7,0
32,0,953,1,5,3,5,1,1764,1,1,65,2,0,6,1,2,2718,17674,2,0,0,14,0,1,80,0,12,3,2,7,7,0,7,0
38,2,833,1,18,2,3,1,1766,1,1,60,0,1,0,3,1,5811,24539,3,0,1,16,0,2,80,1,15,2,2,1,0,1,0,0
43,1,807,1,17,2,5,1,1767,2,1,38,1,0,6,2,1,2437,15587,9,0,1,16,0,3,80,1,6,4,2,1,0,0,0,1
42,2,855,1,12,2,3,1,1768,1,1,57,2,0,2,1,0,2766,8952,8,0,0,22,1,1,80,3,7,6,1,5,3,0,4,0
55,2,478,1,2,2,3,1,1770,2,1,60,1,4,5,0,1,19038,19805,8,0,0,12,0,1,80,3,34,2,2,1,0,0,0,0
33,0,775,1,4,2,5,1,1771,3,1,90,2,1,6,1,0,3055,6194,5,0,0,15,0,3,80,2,11,2,1,9,8,1,7,0
41,2,548,1,9,3,1,1,1772,2,1,94,2,0,2,0,0,2289,20520,1,0,0,20,1,1,80,2,5,2,2,5,3,0,4,0
34,0,1375,2,10,2,1,1,1774,3,1,87,2,1,7,2,0,4001,12313,1,0,1,14,0,2,80,1,15,3,2,15,14,0,7,0
53,0,661,1,1,3,3,1,1775,0,0,60,1,3,4,2,1,12965,22308,4,0,1,20,1,3,80,3,27,2,1,3,2,0,2,0
43,2,244,0,2,2,1,1,1778,1,1,97,2,0,1,3,2,3539,5033,0,0,0,13,0,1,80,0,10,5,2,9,7,1,8,0
34,2,511,2,3,1,1,1,1779,3,0,32,0,1,7,3,2,6029,25353,5,0,0,12,0,0,80,0,6,3,2,2,2,2,2,0
21,2,337,2,7,0,2,1,1780,1,1,31,2,0,8,1,2,2679,4567,1,0,0,13,0,1,80,0,1,3,2,1,0,1,0,1
38,2,1153,1,6,1,4,1,1782,3,0,40,1,0,2,2,1,3702,16376,1,0,0,11,0,1,80,1,5,3,2,5,4,0,4,0
22,2,1294,1,8,0,3,1,1783,2,0,79,2,0,2,0,1,2398,15999,1,0,1,17,0,2,80,0,1,6,2,1,0,0,0,1
31,2,196,2,29,3,2,1,1784,0,0,91,1,1,7,3,1,5468,13402,1,0,0,14,0,0,80,2,13,3,2,12,7,5,7,0
51,2,942,1,3,2,5,1,1786,0,0,53,2,2,3,2,1,13116,22984,2,0,0,11,0,3,80,0,15,2,2,2,2,2,2,0
37,2,589,2,9,1,2,1,1787,1,1,46,1,1,7,1,1,4189,8800,1,0,0,14,0,0,80,2,5,2,2,5,2,0,3,0
46,2,734,1,2,3,3,1,1789,2,1,46,2,4,5,3,0,19328,14218,7,0,1,17,0,2,80,1,24,3,2,2,1,2,2,0
36,2,1383,1,10,2,1,1,1790,3,1,90,2,2,0,0,1,8321,25949,7,0,1,13,0,3,80,1,15,1,2,12,8,5,7,0
44,1,429,1,1,1,3,1,1792,2,1,99,2,0,6,1,0,2342,11092,1,0,1,12,0,2,80,3,6,2,1,5,3,2,3,1
37,2,1239,0,8,1,4,1,1794,2,1,89,2,1,1,1,0,4071,12832,2,0,0,13,0,2,80,0,19,4,1,10,0,4,7,0
35,2,303,2,27,2,1,1,1797,2,1,84,2,1,7,3,2,5813,13492,1,0,1,18,0,3,80,0,10,2,2,10,7,7,7,1
33,2,867,1,8,3,1,1,1798,3,1,90,3,0,6,0,1,3143,6076,6,0,0,19,0,1,80,1,14,1,2,10,8,7,6,0
28,2,1181,1,1,2,1,1,1799,2,1,82,2,0,6,3,1,2044,5531,1,0,0,11,0,2,80,1,5,6,3,5,3,0,3,0
39,2,1253,1,10,0,3,1,1800,2,1,65,2,2,5,2,2,13464,7914,7,0,0,21,1,2,80,0,9,3,2,4,3,2,2,0
46,0,849,2,26,1,1,1,1801,1,1,98,1,1,7,1,2,7991,25166,8,0,0,15,0,2,80,0,6,3,2,2,2,2,2,0
40,2,616,1,2,1,1,1,1802,2,0,99,2,0,2,0,1,3377,25605,4,0,0,17,0,3,80,1,7,5,1,4,3,0,2,0
42,2,1128,1,13,2,3,1,1803,1,1,95,3,1,0,0,1,5538,5696,5,0,0,18,0,2,80,2,10,2,1,0,0,0,0,0
35,0,1180,1,2,1,3,1,1804,1,1,90,2,1,4,3,0,5762,24442,2,0,0,14,0,2,80,1,15,6,2,7,7,1,7,0
38,0,1336,0,2,2,0,1,1805,0,1,100,2,0,1,1,0,2592,7129,5,0,0,13,0,3,80,3,13,3,2,11,10,3,8,0
34,1,234,1,9,3,1,1,1807,3,1,93,2,1,2,0,1,5346,6208,4,0,0,17,0,2,80,1,11,3,1,7,1,0,7,1
37,2,370,1,10,3,3,1,1809,3,1,58,2,1,4,0,2,4213,4992,1,0,0,15,0,1,80,0,10,4,0,10,3,0,8,1
39,1,766,2,20,2,1,1,1812,2,1,83,2,1,7,3,0,4127,19188,2,0,0,18,0,3,80,1,7,6,2,2,1,2,2,0
43,0,343,1,9,2,1,1,1813,0,1,52,2,0,6,2,2,2438,24978,4,0,0,13,0,2,80,0,7,2,1,3,2,1,2,0
41,2,447,1,5,2,1,1,1814,1,1,85,3,1,0,1,2,6870,15530,3,0,0,12,0,0,80,0,11,3,0,3,2,1,2,0
41,2,796,2,4,0,2,1,1815,2,0,81,2,2,7,2,0,10447,26458,0,0,1,13,0,3,80,1,23,3,3,22,14,13,5,0
30,2,1092,1,10,2,3,1,1816,0,0,64,2,2,4,2,2,9667,2739,9,0,0,14,0,1,80,0,9,3,2,7,7,0,2,0
26,2,920,0,20,1,3,1,1818,3,0,69,2,0,1,1,1,2148,6889,0,0,1,11,0,2,80,0,6,3,2,5,1,1,4,1
46,2,261,1,21,1,3,1,1821,3,0,66,2,1,0,1,1,8926,10842,4,0,0,22,1,3,80,1,13,2,3,9,7,3,7,1
40,2,1194,1,1,2,1,1,1822,2,0,52,2,1,0,3,0,6513,9060,4,0,0,17,0,3,80,1,12,3,2,5,3,0,3,0
34,2,810,2,8,1,5,1,1823,1,1,92,3,1,7,2,1,6799,22128,1,0,0,21,1,2,80,2,10,5,2,10,8,4,8,0
58,0,350,2,2,2,3,1,1824,1,1,52,2,3,3,1,0,16291,22577,4,0,0,22,1,3,80,1,37,0,1,16,9,14,14,0
35,2,185,1,23,3,3,1,1826,1,1,91,0,0,2,2,1,2705,9696,0,0,0,16,0,1,80,1,6,2,3,5,4,0,3,0
47,2,1001,1,4,2,1,1,1827,2,0,92,1,2,4,1,0,10333,19271,8,0,1,12,0,2,80,1,28,4,2,22,11,14,10,0
40,2,750,1,12,2,1,1,1829,1,0,47,2,1,0,0,0,4448,10748,2,0,0,12,0,1,80,1,15,3,2,7,4,7,7,0
54,2,431,1,7,3,3,1,1830,3,0,68,2,1,6,3,1,6854,15696,4,0,0,15,0,1,80,1,14,2,1,7,1,1,7,0
31,1,1125,2,7,3,2,1,1833,0,0,68,2,2,7,0,1,9637,8277,2,0,0,14,0,3,80,2,9,3,2,3,2,2,2,0
28,2,1217,1,1,2,3,1,1834,2,0,67,2,0,6,0,1,3591,12719,1,0,0,25,1,2,80,1,3,3,2,3,2,1,2,0
38,2,723,2,2,3,2,1,1835,1,0,77,0,1,8,3,1,5405,4244,2,0,1,20,1,0,80,2,20,4,1,4,2,0,3,0
26,2,572,2,10,2,3,1,1836,2,1,46,2,1,7,3,2,4684,9125,1,0,0,13,0,0,80,0,5,4,2,5,3,1,2,0
58,1,1216,1,15,3,1,1,1837,0,1,87,2,3,5,2,1,15787,21624,2,0,1,14,0,1,80,0,23,3,2,2,2,2,2,0
18,0,1431,1,14,2,3,1,1839,1,0,33,2,0,6,2,2,1514,8018,1,0,0,16,0,2,80,0,0,4,0,0,0,0,0,0
31,2,359,0,18,4,0,1,1842,3,1,89,3,0,1,0,1,2956,21495,0,0,0,17,0,2,80,0,2,4,2,1,0,0,0,1
